Anzsic,Anzsic_descriptor,Gas,Period,Data_value,Variable,Units,Magnitude
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2014.12,711,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2015.03,689,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2015.06,678,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2015.09,683,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2015.12,681,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2016.03,683,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2016.06,681,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2016.09,696,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2016.12,677,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2017.03,693,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2017.06,695,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2017.09,684,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2017.12,694,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2018.03,658,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2018.06,672,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2018.09,658,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2018.12,673,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2019.03,723,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2019.06,712,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2019.09,758,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2019.12,738,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2020.03,693,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2020.06,586,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2020.09,679,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2020.12,696,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2021.03,670,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2021.06,672,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2021.09,655,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2021.12,667,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2022.03,705,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2022.06,683,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2022.09,657,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2022.12,627,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2023.03,637,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2023.06,635,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2023.09,648,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2023.12,631,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2024.03,618,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2024.06,610,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2024.09,608,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSX,"Services excluding transport, postal, and warehousing",Carbon dioxide equivalents,2024.12,617,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2010.03,4,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2010.06,4,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2010.09,4,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2010.12,4,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2011.03,4,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2011.06,4,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2011.09,4,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2011.12,4,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2012.03,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2012.06,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2012.09,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2012.12,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2013.03,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2013.06,4,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2013.09,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2013.12,4,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2014.03,4,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2014.06,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2014.09,4,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2014.12,4,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2015.03,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2015.06,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2015.09,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2015.12,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2016.03,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2016.06,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2016.09,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2016.12,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2017.03,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2017.06,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2017.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2017.12,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2018.03,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2018.06,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2018.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2018.12,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2019.03,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2019.06,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2019.09,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2019.12,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2020.03,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2020.06,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2020.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2020.12,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2021.03,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2021.06,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2021.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2021.12,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2022.03,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2022.06,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2022.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2022.12,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2023.03,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2023.06,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2023.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2023.12,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2024.03,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2024.06,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2024.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Methane,2024.12,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2010.03,1964,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2010.06,2012,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2010.09,2078,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2010.12,2049,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2011.03,2031,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2011.06,1969,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2011.09,1978,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2011.12,1999,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2012.03,1998,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2012.06,1991,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2012.09,1944,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2012.12,1961,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2013.03,1947,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2013.06,2030,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2013.09,1965,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2013.12,1995,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2014.03,1986,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2014.06,1988,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2014.09,2026,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2014.12,2006,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2015.03,2071,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2015.06,2091,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2015.09,2068,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2015.12,2079,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2016.03,2055,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2016.06,2048,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2016.09,2125,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2016.12,2112,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2017.03,2141,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2017.06,2193,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2017.09,2218,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2017.12,2210,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2018.03,2238,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2018.06,2266,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2018.09,2200,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2018.12,2336,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2019.03,2283,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2019.06,2271,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2019.09,2287,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2019.12,2306,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2020.03,2186,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2020.06,1302,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2020.09,1537,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2020.12,1652,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2021.03,1589,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2021.06,1724,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2021.09,1507,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2021.12,1579,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2022.03,1658,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2022.06,1735,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2022.09,1829,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2022.12,1863,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2023.03,1906,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2023.06,2003,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2023.09,2089,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2023.12,2037,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2024.03,2031,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2024.06,2030,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2024.09,1982,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZSZ,Service industries,Carbon dioxide,2024.12,2040,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
